filename,primary_label,secondary_labels,rating,time,data_year,duration,fold
bawhor2/XC468037.ogg,bawhor2,[],0.0,,2023,1542144,0
bawhor2/XC468038.ogg,bawhor2,[],0.0,,2023,815616,0
bawhor2/XC468039.ogg,bawhor2,[],0.0,,2023,1156608,0
bawhor2/XC482891.ogg,bawhor2,[],0.0,,2023,177408,0
bawhor2/XC486193.ogg,bawhor2,[],5.0,,2023,3504384,0
bawhor2/XC498511.ogg,bawhor2,[],4.0,,2023,218880,0
bawhor2/XC700678.ogg,bawhor2,[],2.0,,2023,415451,0
bawhor2/XC700894.ogg,bawhor2,[],5.0,,2023,1086694,0
bawhor2/XC709882.ogg,bawhor2,[],4.0,,2023,1641728,0
bawhor2/XC709883.ogg,bawhor2,[],5.0,,2023,1778816,0
bawman1/XC115075.ogg,bawman1,['yertin1'],2.5,,2023,419631,4
bawman1/XC206436.ogg,bawman1,[],5.0,,2023,652016,4
bawman1/XC237894.ogg,bawman1,[],3.0,,2023,190589,4
bawman1/XC294912.ogg,bawman1,[],3.0,,2023,700500,4
bawman1/XC320114.ogg,bawman1,"['bswdov1', 'combul2']",3.5,,2023,2289580,4
bawman1/XC413941.ogg,bawman1,[],4.0,,2023,422975,4
bawman1/XC614627.ogg,bawman1,[],5.0,,2023,449280,4
bcbeat1/XC118138.ogg,bcbeat1,[],4.0,,2023,973009,0
bcbeat1/XC133400.ogg,bcbeat1,[],5.0,,2023,395389,0
bcbeat1/XC174980.ogg,bcbeat1,[],4.0,,2023,193933,0
bcbeat1/XC18002.ogg,bcbeat1,[],3.5,,2023,353568,0
bcbeat1/XC180982.ogg,bcbeat1,[],3.0,,2023,1880816,0
bcbeat1/XC180983.ogg,bcbeat1,[],4.0,,2023,4052532,0
bcbeat1/XC183193.ogg,bcbeat1,[],3.0,,2023,728921,0
bcbeat1/XC183314.ogg,bcbeat1,[],3.0,,2023,255791,0
bcbeat1/XC184402.ogg,bcbeat1,[],4.0,,2023,1178112,0
bcbeat1/XC184436.ogg,bcbeat1,[],4.0,,2023,616908,0
bcbeat1/XC184439.ogg,bcbeat1,[],4.0,,2023,565917,0
bcbeat1/XC184440.ogg,bcbeat1,[],4.0,,2023,344398,0
bcbeat1/XC185021.ogg,bcbeat1,[],4.0,,2023,372820,0
bcbeat1/XC185377.ogg,bcbeat1,[],3.0,,2023,2446733,0
bcbeat1/XC185378.ogg,bcbeat1,[],2.0,,2023,736444,0
bcbeat1/XC185403.ogg,bcbeat1,[],3.0,,2023,413780,0
bcbeat1/XC194313.ogg,bcbeat1,[],3.5,,2023,1044898,0
bcbeat1/XC194314.ogg,bcbeat1,[],3.5,,2023,760686,0
bcbeat1/XC237778.ogg,bcbeat1,[],4.0,,2023,722233,0
bcbeat1/XC253732.ogg,bcbeat1,[],3.0,,2023,99474,0
bcbeat1/XC26750.ogg,bcbeat1,[],2.5,,2023,2187598,0
bcbeat1/XC285484.ogg,bcbeat1,[],5.0,,2023,426318,0
bcbeat1/XC288723.ogg,bcbeat1,[],4.0,,2023,562573,0
bcbeat1/XC288725.ogg,bcbeat1,[],4.0,,2023,426318,0
bcbeat1/XC334470.ogg,bcbeat1,['combul2'],4.5,,2023,1486263,0
bcbeat1/XC334585.ogg,bcbeat1,['beasun2'],3.5,,2023,838426,0
bcbeat1/XC343648.ogg,bcbeat1,[],5.0,,2023,114521,0
bcbeat1/XC343690.ogg,bcbeat1,[],4.5,,2023,657856,0
bcbeat1/XC368213.ogg,bcbeat1,[],4.0,,2023,426318,0
bcbeat1/XC37417.ogg,bcbeat1,[],4.0,,2023,926198,0
bcbeat1/XC391196.ogg,bcbeat1,[],4.0,,2023,1244682,0
bcbeat1/XC405344.ogg,bcbeat1,[],4.0,,2023,563712,0
bcbeat1/XC406079.ogg,bcbeat1,[],4.0,,2023,409344,0
bcbeat1/XC406080.ogg,bcbeat1,[],4.0,,2023,472320,0
bcbeat1/XC406081.ogg,bcbeat1,[],4.0,,2023,158976,0
bcbeat1/XC406082.ogg,bcbeat1,[],4.0,,2023,613632,0
bcbeat1/XC434391.ogg,bcbeat1,[],4.0,,2023,85248,0
bcbeat1/XC437485.ogg,bcbeat1,"['bcbeat1', 'gyhspa1']",3.5,,2023,694624,0
bcbeat1/XC437492.ogg,bcbeat1,[],5.0,,2023,2067200,0
bcbeat1/XC437644.ogg,bcbeat1,[],4.0,,2023,1895008,0
bcbeat1/XC442909.ogg,bcbeat1,[],3.0,,2023,258816,0
bcbeat1/XC445349.ogg,bcbeat1,[],5.0,,2023,712192,0
bcbeat1/XC446818.ogg,bcbeat1,[],4.0,,2023,144384,0
bcbeat1/XC447008.ogg,bcbeat1,[],4.0,,2023,164352,0
bcbeat1/XC462428.ogg,bcbeat1,[],4.0,,2023,1197312,0
bcbeat1/XC464456.ogg,bcbeat1,[],3.0,,2023,87744,0
bcbeat1/XC480282.ogg,bcbeat1,[],3.0,,2023,329352,0
bcbeat1/XC488710.ogg,bcbeat1,[],3.0,,2023,680448,0
bcbeat1/XC488711.ogg,bcbeat1,[],3.0,,2023,426240,0
bcbeat1/XC505881.ogg,bcbeat1,[],5.0,,2023,756480,0
bcbeat1/XC505884.ogg,bcbeat1,[],5.0,,2023,849280,0
bcbeat1/XC505890.ogg,bcbeat1,[],5.0,,2023,606848,0
bcbeat1/XC524480.ogg,bcbeat1,[],5.0,,2023,739776,0
bcbeat1/XC527393.ogg,bcbeat1,[],0.0,,2023,352758,0
bcbeat1/XC527396.ogg,bcbeat1,[],0.0,,2023,97802,0
bcbeat1/XC527518.ogg,bcbeat1,[],0.0,,2023,556722,0
bcbeat1/XC529110.ogg,bcbeat1,[],0.0,,2023,509184,0
bcbeat1/XC533191.ogg,bcbeat1,[],5.0,,2023,315968,0
bcbeat1/XC536879.ogg,bcbeat1,[],4.0,,2023,978024,0
bcbeat1/XC598222.ogg,bcbeat1,[],3.0,,2023,6191787,0
bcbeat1/XC620827.ogg,bcbeat1,[],5.0,,2023,566752,0
bcbeat1/XC622804.ogg,bcbeat1,[],4.0,,2023,62976,0
bcbeat1/XC630458.ogg,bcbeat1,[],4.0,,2023,2913984,0
bcbeat1/XC633702.ogg,bcbeat1,[],2.0,,2023,629760,0
bcbeat1/XC633729.ogg,bcbeat1,[],3.0,,2023,771840,0
bcbeat1/XC633733.ogg,bcbeat1,['fotdro5'],2.5,,2023,774144,0
bcbeat1/XC633735.ogg,bcbeat1,[],3.0,,2023,197376,0
bcbeat1/XC633740.ogg,bcbeat1,[],2.0,,2023,1125888,0
bcbeat1/XC633959.ogg,bcbeat1,[],3.0,,2023,307968,0
bcbeat1/XC633960.ogg,bcbeat1,[],3.0,,2023,221184,0
bcbeat1/XC634025.ogg,bcbeat1,[],4.0,,2023,565248,0
bcbeat1/XC634042.ogg,bcbeat1,[],3.0,,2023,115968,0
bcbeat1/XC646137.ogg,bcbeat1,[],5.0,,2023,1136832,0
bcbeat1/XC652748.ogg,bcbeat1,[],4.0,,2023,303438,0
bcbeat1/XC652750.ogg,bcbeat1,[],4.0,,2023,94459,0
bcbeat1/XC670670.ogg,bcbeat1,[],4.0,,2023,1857792,0
bcbeat1/XC670671.ogg,bcbeat1,[],4.0,,2023,2548992,0
bcbeat1/XC686249.ogg,bcbeat1,[],4.0,,2023,1632768,0
bcbeat1/XC687596.ogg,bcbeat1,[],4.0,,2023,213504,0
bcbeat1/XC713855.ogg,bcbeat1,[],2.5,,2023,850112,0
bcbeat1/XC722011.ogg,bcbeat1,[],3.5,,2023,270838,0
beasun2/XC127757.ogg,beasun2,[],3.5,,2023,864340,2
beasun2/XC134490.ogg,beasun2,[],3.0,,2023,688797,2
beasun2/XC156651.ogg,beasun2,[],4.0,,2023,1509669,2
beasun2/XC157528.ogg,beasun2,[],4.0,,2023,2542864,2
beasun2/XC174845.ogg,beasun2,[],3.0,,2023,812513,2
beasun2/XC178023.ogg,beasun2,"['combul2', 'laudov1']",3.5,,2023,871863,2
beasun2/XC195156.ogg,beasun2,[],1.5,,2023,936229,2
beasun2/XC195157.ogg,beasun2,[],1.5,,2023,527464,2
beasun2/XC205261.ogg,beasun2,[],4.0,,2023,714710,2
beasun2/XC205262.ogg,beasun2,[],3.0,,2023,92787,2
beasun2/XC208131.ogg,beasun2,[],4.0,,2023,246596,2
beasun2/XC234643.ogg,beasun2,"['combul2', 'gbesta1']",2.5,,2023,2187598,2
beasun2/XC292761.ogg,beasun2,[],4.0,,2023,799138,2
beasun2/XC298153.ogg,beasun2,['afmdov1'],3.5,,2023,677094,2
beasun2/XC301875.ogg,beasun2,[],4.0,,2023,867683,2
beasun2/XC334556.ogg,beasun2,['comsan'],3.5,,2023,710531,2
beasun2/XC345215.ogg,beasun2,[],3.0,,2023,412944,2
beasun2/XC357241.ogg,beasun2,[],4.0,,2023,568424,2
beasun2/XC359049.ogg,beasun2,"['combul2', 'piecro1']",4.5,,2023,2251104,2
beasun2/XC365169.ogg,beasun2,"['rbsrob1', 'trobou1']",2.5,,2023,901956,2
beasun2/XC373989.ogg,beasun2,[],3.0,,2023,749568,2
beasun2/XC375394.ogg,beasun2,['grbcam1'],3.5,,2023,529120,2
beasun2/XC416730.ogg,beasun2,[],3.0,,2023,479232,2
beasun2/XC444353.ogg,beasun2,[],3.5,,2023,426318,2
beasun2/XC473969.ogg,beasun2,[],5.0,,2023,611872,2
beasun2/XC530971.ogg,beasun2,[],5.0,,2023,317632,2
beasun2/XC537144.ogg,beasun2,[],5.0,,2023,3127171,2
beasun2/XC598024.ogg,beasun2,"['gabgos2', 'gbesta1']",3.5,,2023,4886784,2
beasun2/XC618254.ogg,beasun2,['afmdov1'],3.5,,2023,883552,2
beasun2/XC699821.ogg,beasun2,[],5.0,,2023,1661806,2
beasun2/XC722834.ogg,beasun2,[],4.0,,2023,9896448,2
beasun2/XC728964.ogg,beasun2,[],5.0,,2023,641280,2
beasun2/XC728965.ogg,beasun2,[],5.0,,2023,563712,2
beasun2/XC746030.ogg,beasun2,[],4.0,,2023,542976,2
bkctch1/XC125886.ogg,bkctch1,[],3.0,,2023,473856,1
bkctch1/XC125887.ogg,bkctch1,[],4.0,,2023,406272,1
bkctch1/XC153913.ogg,bkctch1,[],3.0,,2023,273345,1
bkctch1/XC164134.ogg,bkctch1,[],3.5,,2023,1117623,1
bkctch1/XC173234.ogg,bkctch1,['grbcam1'],4.5,,2023,1206230,1
bkctch1/XC174847.ogg,bkctch1,[],4.0,,2023,483997,1
bkctch1/XC174850.ogg,bkctch1,[],4.0,,2023,2822896,1
bkctch1/XC177998.ogg,bkctch1,[],4.0,,2023,414616,1
bkctch1/XC181844.ogg,bkctch1,['combul2'],3.5,,2023,381696,1
bkctch1/XC200587.ogg,bkctch1,[],5.0,,2023,519105,1
bkctch1/XC200945.ogg,bkctch1,"['brosun1', 'combul2']",1.5,,2023,1046570,1
bkctch1/XC200946.ogg,bkctch1,"['combul2', 'rindov']",1.5,,2023,943752,1
bkctch1/XC205790.ogg,bkctch1,[],3.0,,2023,252447,1
bkctch1/XC205883.ogg,bkctch1,[],4.5,,2023,1049913,1
bkctch1/XC205930.ogg,bkctch1,[],4.0,,2023,478981,1
bkctch1/XC207994.ogg,bkctch1,[],3.5,,2023,269166,1
bkctch1/XC237234.ogg,bkctch1,"['afdfly1', 'somgre1']",4.5,,2023,1854720,1
bkctch1/XC246610.ogg,bkctch1,"['amesun2', 'rindov']",3.5,,2023,2239488,1
bkctch1/XC267617.ogg,bkctch1,[],3.5,,2023,708859,1
bkctch1/XC267625.ogg,bkctch1,[],3.5,,2023,1237159,1
bkctch1/XC267714.ogg,bkctch1,"['laudov1', 'tafpri1', 'yefcan']",4.5,,2023,914495,1
bkctch1/XC268619.ogg,bkctch1,[],5.0,,2023,1230336,1
bkctch1/XC282024.ogg,bkctch1,[],3.0,,2023,3444820,1
bkctch1/XC289269.ogg,bkctch1,[],4.0,,2023,1160255,1
bkctch1/XC289276.ogg,bkctch1,[],4.0,,2023,602697,1
bkctch1/XC289277.ogg,bkctch1,[],4.0,,2023,275853,1
bkctch1/XC292792.ogg,bkctch1,"['combul2', 'grbcam1']",3.5,,2023,2561254,1
bkctch1/XC298919.ogg,bkctch1,[],3.5,,2023,647001,1
bkctch1/XC310323.ogg,bkctch1,[],2.5,,2023,418795,1
bkctch1/XC312536.ogg,bkctch1,"['afghor1', 'combul2', 'tafpri1']",3.5,,2023,2094811,1
bkctch1/XC314026.ogg,bkctch1,[],4.0,,2023,2557074,1
bkctch1/XC317673.ogg,bkctch1,[],4.0,,2023,603533,1
bkctch1/XC317860.ogg,bkctch1,[],4.0,,2023,289536,1
bkctch1/XC333233.ogg,bkctch1,"['combul2', 'grbcam1']",2.5,,2023,678766,1
bkctch1/XC336030.ogg,bkctch1,"['grbcam1', 'piecro1', 'vilwea1']",3.5,,2023,1782178,1
bkctch1/XC336031.ogg,bkctch1,"['grbcam1', 'piecro1', 'vilwea1']",3.5,,2023,998922,1
bkctch1/XC347144.ogg,bkctch1,['abhori1'],3.5,,2023,1720320,1
bkctch1/XC350218.ogg,bkctch1,['bcbeat1'],3.5,,2023,1202880,1
bkctch1/XC352045.ogg,bkctch1,[],4.5,,2023,1953541,1
bkctch1/XC354352.ogg,bkctch1,[],4.0,,2023,1962736,1
bkctch1/XC361947.ogg,bkctch1,[],4.0,,2023,550016,1
bkctch1/XC371453.ogg,bkctch1,[],4.5,,2023,733936,1
bkctch1/XC371454.ogg,bkctch1,['afpfly1'],4.5,,2023,1209574,1
bkctch1/XC371456.ogg,bkctch1,['afpfly1'],4.5,,2023,1695242,1
bkctch1/XC376203.ogg,bkctch1,"['klacuc1', 'reccor']",3.5,,2023,565888,1
bkctch1/XC376204.ogg,bkctch1,['vilwea1'],3.5,,2023,1783008,1
bkctch1/XC391299.ogg,bkctch1,[],4.0,,2023,367804,1
bkctch1/XC392019.ogg,bkctch1,[],4.0,,2023,884384,1
bkctch1/XC396121.ogg,bkctch1,[],4.0,,2023,433152,1
bkctch1/XC398405.ogg,bkctch1,[],5.0,,2023,1817287,1
bkctch1/XC400462.ogg,bkctch1,[],4.0,,2023,4452101,1
bkctch1/XC402050.ogg,bkctch1,[],2.0,,2023,324336,1
bkctch1/XC402753.ogg,bkctch1,[],3.5,,2023,901956,1
bkctch1/XC403426.ogg,bkctch1,[],3.0,,2023,1029016,1
bkctch1/XC404433.ogg,bkctch1,['combul2'],2.5,,2023,1153567,1
bkctch1/XC409427.ogg,bkctch1,[],4.0,,2023,679602,1
bkctch1/XC410710.ogg,bkctch1,[],3.0,,2023,1564832,1
bkctch1/XC418661.ogg,bkctch1,[],3.5,,2023,292571,1
bkctch1/XC432086.ogg,bkctch1,[],4.0,,2023,674560,1
bkctch1/XC436012.ogg,bkctch1,['tafpri1'],2.5,,2023,1600768,1
bkctch1/XC437764.ogg,bkctch1,[],3.5,,2023,1812256,1
bkctch1/XC439559.ogg,bkctch1,"['eswdov1', 'kerspa2', 'raybar1', 'rindov']",3.5,,2023,2757664,1
bkctch1/XC439706.ogg,bkctch1,['combul2'],3.5,,2023,767360,1
bkctch1/XC440189.ogg,bkctch1,[],5.0,,2023,3234816,1
bkctch1/XC440835.ogg,bkctch1,[],4.5,,2023,1224960,1
bkctch1/XC441086.ogg,bkctch1,[],5.0,,2023,3512832,1
bkctch1/XC442370.ogg,bkctch1,[],5.0,,2023,558393,1
bkctch1/XC442427.ogg,bkctch1,[],4.0,,2023,1119295,1
bkctch1/XC445320.ogg,bkctch1,[],4.5,,2023,955424,1
bkctch1/XC447389.ogg,bkctch1,[],3.5,,2023,462263,1
bkctch1/XC469483.ogg,bkctch1,[],3.5,,2023,677088,1
bkctch1/XC474301.ogg,bkctch1,[],5.0,,2023,872672,1
bkctch1/XC490907.ogg,bkctch1,[],4.5,,2023,596000,1
bkctch1/XC490909.ogg,bkctch1,[],5.0,,2023,1828128,1
bkctch1/XC506641.ogg,bkctch1,[],2.0,,2023,264986,1
bkctch1/XC516107.ogg,bkctch1,[],4.0,,2023,492288,1
bkctch1/XC519876.ogg,bkctch1,[],4.0,,2023,362784,1
bkctch1/XC527567.ogg,bkctch1,[],0.0,,2023,139598,1
bkctch1/XC536796.ogg,bkctch1,[],4.0,,2023,1003102,1
bkctch1/XC536926.ogg,bkctch1,[],4.0,,2023,1696078,1
bkctch1/XC537133.ogg,bkctch1,[],4.0,,2023,407092,1
bkctch1/XC537134.ogg,bkctch1,[],4.0,,2023,422139,1
bkctch1/XC537135.ogg,bkctch1,[],4.0,,2023,998087,1
bkctch1/XC55561.ogg,bkctch1,[],4.0,,2023,1229636,1
bkctch1/XC569107.ogg,bkctch1,"['chibat1', 'grbcam1']",0.0,,2023,1248862,1
bkctch1/XC584045.ogg,bkctch1,"['chibat1', 'hoopoe', 'rindov']",3.5,,2023,1732023,1
bkctch1/XC598881.ogg,bkctch1,[],3.0,,2023,1976111,1
bkctch1/XC610165.ogg,bkctch1,['rindov'],3.5,,2023,1189504,1
bkctch1/XC618467.ogg,bkctch1,[],4.0,,2023,1364219,1
bkctch1/XC639037.ogg,bkctch1,[],5.0,,2023,812513,1
bkctch1/XC640830.ogg,bkctch1,[],2.5,,2023,203520,1
bkctch1/XC642377.ogg,bkctch1,[],4.0,,2023,842496,1
bkctch1/XC642378.ogg,bkctch1,[],5.0,,2023,260352,1
bkctch1/XC650951.ogg,bkctch1,[],4.5,,2023,1250534,1
bkctch1/XC669621.ogg,bkctch1,['rindov'],4.5,,2023,1719484,1
bkctch1/XC669798.ogg,bkctch1,[],4.5,,2023,1935151,1
bkctch1/XC669802.ogg,bkctch1,['somgre1'],4.5,,2023,926198,1
bkctch1/XC684330.ogg,bkctch1,[],4.0,,2023,648673,1
bkctch1/XC697093.ogg,bkctch1,[],5.0,,2023,298400,1
bkctch1/XC703441.ogg,bkctch1,[],3.0,,2023,616908,1
bkctch1/XC709757.ogg,bkctch1,[],5.0,,2023,606041,1
bkctch1/XC711307.ogg,bkctch1,[],5.0,,2023,464768,1
bkctch1/XC712509.ogg,bkctch1,[],3.0,,2023,560064,1
bkctch1/XC718064.ogg,bkctch1,[],4.0,,2023,478976,1
bkctch1/XC719766.ogg,bkctch1,[],5.0,,2023,3046912,1
bkctch1/XC721974.ogg,bkctch1,[],3.5,,2023,229042,1
bkctch1/XC735026.ogg,bkctch1,[],4.5,,2023,743936,1
bkctch1/XC753887.ogg,bkctch1,[],4.0,,2023,201216,1
bkctch1/XC756291.ogg,bkctch1,[],5.0,,2023,942916,1
bkfruw1/XC113283.ogg,bkfruw1,[],5.0,,2023,858463,4
bkfruw1/XC157029.ogg,bkfruw1,[],3.0,,2023,1058273,4
bkfruw1/XC163714.ogg,bkfruw1,[],3.0,,2023,299259,4
bkfruw1/XC166359.ogg,bkfruw1,[],4.0,,2023,825051,4
bkfruw1/XC241603.ogg,bkfruw1,[],4.0,,2023,1192020,4
bkfruw1/XC241604.ogg,bkfruw1,[],2.5,,2023,912823,4
bkfruw1/XC241830.ogg,bkfruw1,[],4.0,,2023,2185091,4
bkfruw1/XC246009.ogg,bkfruw1,[],4.0,,2023,897776,4
bkfruw1/XC263594.ogg,bkfruw1,['yertin1'],4.5,,2023,613632,4
bkfruw1/XC303073.ogg,bkfruw1,[],4.0,,2023,1157747,4
bkfruw1/XC309431.ogg,bkfruw1,[],4.0,,2023,339383,4
bkfruw1/XC309432.ogg,bkfruw1,[],4.0,,2023,483161,4
bkfruw1/XC311842.ogg,bkfruw1,[],4.0,,2023,353593,4
bkfruw1/XC312209.ogg,bkfruw1,[],5.0,,2023,1069952,4
bkfruw1/XC344775.ogg,bkfruw1,[],5.0,,2023,598518,4
bkfruw1/XC352751.ogg,bkfruw1,[],3.0,,2023,1434624,4
bkfruw1/XC352752.ogg,bkfruw1,[],4.0,,2023,899328,4
bkfruw1/XC432805.ogg,bkfruw1,[],4.0,,2023,1176137,4
bkfruw1/XC444794.ogg,bkfruw1,['yewgre1'],3.5,,2023,1462857,4
bkfruw1/XC444795.ogg,bkfruw1,[],5.0,,2023,585143,4
bkfruw1/XC545196.ogg,bkfruw1,[],3.0,,2023,351922,4
bkfruw1/XC548042.ogg,bkfruw1,[],4.0,,2023,413780,4
bkfruw1/XC555861.ogg,bkfruw1,"['yertin1', 'yewgre1']",3.5,,2023,1910909,4
bkfruw1/XC608267.ogg,bkfruw1,[],4.0,,2023,645312,4
bkfruw1/XC618249.ogg,bkfruw1,[],5.0,,2023,1345536,4
bkfruw1/XC666406.ogg,bkfruw1,[],5.0,,2023,1577378,4
bkfruw1/XC667520.ogg,bkfruw1,[],5.0,,2023,1440287,4
bkfruw1/XC700496.ogg,bkfruw1,[],5.0,,2023,2389055,4
blacra1/XC118278.ogg,blacra1,"['eaywag1', 'squher1']",1.5,,2023,1248026,4
blacra1/XC125217.ogg,blacra1,[],4.0,,2023,248268,4
blacra1/XC153920.ogg,blacra1,[],2.0,,2023,627775,4
blacra1/XC195532.ogg,blacra1,[],3.0,,2023,646165,4
blacra1/XC200591.ogg,blacra1,[],5.0,,2023,1031424,4
blacra1/XC204595.ogg,blacra1,[],5.0,,2023,382015,4
blacra1/XC252340.ogg,blacra1,[],4.0,,2023,722233,4
blacra1/XC254682.ogg,blacra1,[],3.0,,2023,214831,4
blacra1/XC267158.ogg,blacra1,['trobou1'],3.5,,2023,2017071,4
blacra1/XC288064.ogg,blacra1,[],4.0,,2023,692976,4
blacra1/XC307008.ogg,blacra1,[],5.0,,2023,1411584,4
blacra1/XC307178.ogg,blacra1,[],4.0,,2023,2320896,4
blacra1/XC309413.ogg,blacra1,[],5.0,,2023,841728,4
blacra1/XC322740.ogg,blacra1,"['blakit1', 'tafpri1']",3.5,,2023,1594932,4
blacra1/XC333413.ogg,blacra1,[],4.0,,2023,2354782,4
blacra1/XC338502.ogg,blacra1,[],4.5,,2023,701336,4
blacra1/XC343645.ogg,blacra1,[],2.5,,2023,2159177,4
blacra1/XC356521.ogg,blacra1,[],4.5,,2023,465607,4
blacra1/XC369780.ogg,blacra1,[],4.5,,2023,1095053,4
blacra1/XC370456.ogg,blacra1,[],3.0,,2023,848457,4
blacra1/XC370458.ogg,blacra1,[],4.0,,2023,980532,4
blacra1/XC372171.ogg,blacra1,[],3.0,,2023,1462857,4
blacra1/XC373877.ogg,blacra1,[],4.0,,2023,1971096,4
blacra1/XC373878.ogg,blacra1,[],4.0,,2023,1550629,4
blacra1/XC376191.ogg,blacra1,"['afmdov1', 'afpkin1', 'combul2', 'grbcam1']",3.5,,2023,514912,4
blacra1/XC391600.ogg,blacra1,[],3.0,,2023,551424,4
blacra1/XC401858.ogg,blacra1,[],3.0,,2023,169728,4
blacra1/XC429224.ogg,blacra1,[],3.5,,2023,162048,4
blacra1/XC429225.ogg,blacra1,['reedov1'],3.5,,2023,161280,4
blacra1/XC429226.ogg,blacra1,[],4.0,,2023,1450752,4
blacra1/XC437769.ogg,blacra1,"['bcbeat1', 'combul2', 'grbcam1']",3.5,,2023,1115104,4
blacra1/XC438706.ogg,blacra1,[],3.0,,2023,908640,4
blacra1/XC451173.ogg,blacra1,[],2.0,,2023,857652,4
blacra1/XC462077.ogg,blacra1,[],4.0,,2023,1899207,4
blacra1/XC467167.ogg,blacra1,[],2.5,,2023,1117623,4
blacra1/XC471333.ogg,blacra1,['squher1'],3.5,,2023,312608,4
blacra1/XC475084.ogg,blacra1,[],5.0,,2023,1041554,4
blacra1/XC475514.ogg,blacra1,['piekin1'],3.5,,2023,1664288,4
blacra1/XC492098.ogg,blacra1,[],3.5,,2023,1185332,4
blacra1/XC497603.ogg,blacra1,['carcha1'],4.5,,2023,2015399,4
blacra1/XC506150.ogg,blacra1,"['afmdov1', 'bcbeat1', 'laudov1']",3.5,,2023,1350816,4
blacra1/XC524613.ogg,blacra1,['litswi1'],3.5,,2023,1530560,4
blacra1/XC530962.ogg,blacra1,[],4.5,,2023,1530560,4
blacra1/XC577286.ogg,blacra1,['reedov1'],2.5,,2023,1130144,4
blacra1/XC581426.ogg,blacra1,[],4.0,,2023,523264,4
blacra1/XC598882.ogg,blacra1,['carcha1'],2.5,,2023,1886668,4
blacra1/XC601221.ogg,blacra1,[],4.5,,2023,621056,4
blacra1/XC601826.ogg,blacra1,[],5.0,,2023,152832,4
blacra1/XC601828.ogg,blacra1,[],5.0,,2023,1025280,4
blacra1/XC601831.ogg,blacra1,[],4.5,,2023,363264,4
blacra1/XC607475.ogg,blacra1,['didcuc1'],4.5,,2023,870176,4
blacra1/XC610981.ogg,blacra1,['gycwar3'],3.5,,2023,589322,4
blacra1/XC611612.ogg,blacra1,"['rindov', 'tafpri1']",4.5,,2023,3073672,4
blacra1/XC613487.ogg,blacra1,[],1.5,,2023,383680,4
blacra1/XC640582.ogg,blacra1,[],2.5,,2023,693792,4
blacra1/XC667410.ogg,blacra1,[],5.0,,2023,473088,4
blacra1/XC667523.ogg,blacra1,['laudov1'],2.5,,2023,682944,4
blacra1/XC677324.ogg,blacra1,[],5.0,,2023,625920,4
blacra1/XC696710.ogg,blacra1,[],3.0,,2023,2048000,4
blacra1/XC697698.ogg,blacra1,[],4.0,,2023,275017,4
blacuc1/XC120186.ogg,blacuc1,['wbrcha2'],3.5,,2023,455576,0
blacuc1/XC120187.ogg,blacuc1,"['afpfly1', 'wbrcha2']",4.5,,2023,1138521,0
blacuc1/XC120188.ogg,blacuc1,"['combul2', 'yefcan']",3.5,,2023,1622518,0
blacuc1/XC120189.ogg,blacuc1,[],5.0,,2023,810005,0
blacuc1/XC120190.ogg,blacuc1,[],5.0,,2023,789107,0
blacuc1/XC126607.ogg,blacuc1,[],2.5,,2023,264150,0
blacuc1/XC153693.ogg,blacuc1,['combul2'],3.5,,2023,1248026,0
blacuc1/XC155273.ogg,blacuc1,[],3.0,,2023,482325,0
blacuc1/XC156655.ogg,blacuc1,[],3.0,,2023,410436,0
blacuc1/XC166367.ogg,blacuc1,[],3.0,,2023,1172793,0
blacuc1/XC169675.ogg,blacuc1,[],2.5,,2023,2614753,0
blacuc1/XC169710.ogg,blacuc1,[],4.0,,2023,433842,0
blacuc1/XC192393.ogg,blacuc1,"['eswdov1', 'grywrw1']",3.5,,2023,1356696,0
blacuc1/XC200584.ogg,blacuc1,[],3.0,,2023,1829825,0
blacuc1/XC200593.ogg,blacuc1,"['abhori1', 'gyhbus1']",2.5,,2023,1419264,0
blacuc1/XC204667.ogg,blacuc1,[],5.0,,2023,1865770,0
blacuc1/XC209355.ogg,blacuc1,[],4.0,,2023,841770,0
blacuc1/XC212191.ogg,blacuc1,[],2.0,,2023,162168,0
blacuc1/XC212877.ogg,blacuc1,[],3.0,,2023,354429,0
blacuc1/XC237452.ogg,blacuc1,[],3.0,,2023,391210,0
blacuc1/XC239712.ogg,blacuc1,[],4.0,,2023,1121802,0
blacuc1/XC244386.ogg,blacuc1,[],4.0,,2023,926198,0
blacuc1/XC244444.ogg,blacuc1,[],3.5,,2023,1287314,0
blacuc1/XC247892.ogg,blacuc1,[],3.0,,2023,2548715,0
blacuc1/XC253433.ogg,blacuc1,[],4.0,,2023,1082112,0
blacuc1/XC263604.ogg,blacuc1,[],5.0,,2023,834048,0
blacuc1/XC282633.ogg,blacuc1,['reftin1'],3.5,,2023,952320,0
blacuc1/XC285593.ogg,blacuc1,[],5.0,,2023,851712,0
blacuc1/XC291641.ogg,blacuc1,[],4.0,,2023,1218048,0
blacuc1/XC292045.ogg,blacuc1,[],5.0,,2023,1713633,0
blacuc1/XC302975.ogg,blacuc1,[],4.5,,2023,1568256,0
blacuc1/XC303228.ogg,blacuc1,[],3.5,,2023,1142784,0
blacuc1/XC338440.ogg,blacuc1,['laudov1'],3.5,,2023,603533,0
blacuc1/XC341272.ogg,blacuc1,"['combul2', 'hadibi1']",4.5,,2023,1133505,0
